brand;t1;t2;t3;t4;model;category;DESHEVLE;FOTOS;FOXTROT;MOBILLUCK;PALLADIUM;ROZETKA;TEHNOHATA;TEHNOS;V590;VSTROYKA
SMEG;Крупная бытовая техника;Сушильная машина;С сушкой;;DHT 83LIN;21;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB 10HLNE;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB 10HLP;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB 10HLR;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB 10HRIT;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB 10HRNE;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB 10HRP;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB 10HRR;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB 28LB1;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB 28LBV;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB 28LCG;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB 28LG;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB 28RBV;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB 28RCG;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB 28RDB;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB 28RIT;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB 28RUJ1;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB10LNE;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB10LO;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB10LP;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB10LR;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB10LUJ;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB10RNE;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB10RO;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB10RP;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB10RR;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB10RUJ;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28LAZ;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28LBL;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28LCS;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28LNE;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28LO;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28LP;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28LR;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28LRO;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28LUJ;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28LV;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28LVE;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28LX;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28RAZ;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28RB;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28RBL;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28RCS;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28RG;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28RNE;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28RO;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28RP;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28RR;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28RRO;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28RUJ;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28RV;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28RVE;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;1 камерный;;FAB28RX;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;Верхняя морозильная камера;;FAB 30LR;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;Верхняя морозильная камера;;FAB 50B;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;Верхняя морозильная камера;;FAB 50BS;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;Верхняя морозильная камера;;FAB 50P;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;Верхняя морозильная камера;;FAB 50PO;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;Верхняя морозильная камера;;FAB 50POS;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;Верхняя морозильная камера;;FAB 50X;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;Верхняя морозильная камера;;FAB 50XS;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;Комбинированный;;FA 390X;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;Комбинированный;;FA 390XS;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;Комбинированный;;FA 8003AO;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;Комбинированный;;FA 8003AOS;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;Комбинированный;;FA 8003P;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;Комбинированный;;FA 8003PO;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;Комбинированный;;FA 8003POS;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;Комбинированный;;FA 8003PS;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;Комбинированный;;FA 860P;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;Комбинированный;;FA 860PS;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;Комбинированный;;FAB 32LBN1;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;Комбинированный;;FAB 32RBN1;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;Комбинированный;;FAB 32RVEN;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;Комбинированный;;FT 41BXE;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;Комбинированный;;RF 376RSIX;17;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;SbS;;SBS 63NED;18;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;SbS;;SBS 63XE;18;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;SbS;No frost;FQ 55FXE;18;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;SbS;No frost;FQ 60BPE;18;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;SbS;No frost;FQ 60CPO;18;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;SbS;No frost;FQ 60NPE;18;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;SbS;No frost;FQ 60XP;18;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;SbS;No frost;FQ 60XPE;18;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;SbS;Статический;SBS 8004AO;18;;;;;;;;;;
SMEG;Крупная бытовая техника;Холодильник;SbS;Статический;SBS 8004PO;18;;;;;;;;;;
SMEG;Мелкая бытовая техника;Блендер;;;BLF 01BLEU;;;;;;;;;;;
SMEG;Мелкая бытовая техника;Блендер;;;BLF 01CREU;;;;;;;;;;;
SMEG;Мелкая бытовая техника;Комбайн;;;SMF 01BLEU;;;;;;;;;;;
SMEG;Мелкая бытовая техника;Комбайн;;;SMF 01CREU;;;;;;;;;;;
SMEG;Мелкая бытовая техника;Тостер;;;TSF 01BLEU;;;;;;;;;;;
SMEG;Мелкая бытовая техника;Тостер;;;TSF 01RDEU;;;;;;;;;;;
SMEG;Мелкая бытовая техника;Тостер;;;TSF 01CREU;;;;;;;;;;;
SMEG;Мелкая бытовая техника;Тостер;;;TSF 02CREU;;;;;;;;;;;
SMEG;Мелкая бытовая техника;Фритюрница;;;SEFR 536X;;;;;;;;;;;
SMEG;Мелкая бытовая техника;Чайник;;;KLF 01RDEU;;;;;;;;;;;
SMEG;Мелкая бытовая техника;Чайник;;;KLF 01BLEU;;;;;;;;;;;
SMEG;Мелкая бытовая техника;Чайник;;;KLF 01CREU;;;;;;;;;;;
SMEG;Мелкая бытовая техника;Чайник;;;KLF 01PGEU;;;;;;;;;;;
SMEG;Мелкая бытовая техника;Чайник;;;KLF 01PBEU;;;;;;;;;;;
TEKA;Встроенная техника;Аксессуары;;;40199037;;;;;;;;;;;
TEKA;Встроенная техника;Аксессуары;;;40199310;;;;;;;;;;;
TEKA;Встроенная техника;Аксессуары;;;61001195;;;;;;;;;;;
TEKA;Встроенная техника;Аксессуары;;;61001907;;;;;;;;;;;
TEKA;Встроенная техника;Аксессуары;Фильтр;;61801251;;;;;;;;;;;
TEKA;Встроенная техника;Аксессуары;;;CARBON FILTER D3C  DCT;;;;;;;;;;;
TEKA;Встроенная техника;Аксессуары;;;CHARCOAL RECTANG. FILTER C-610;;;;;;;;;;;
TEKA;Встроенная техника;Аксессуары;;;VT TC;;;;;;;;;;;
TEKA;Встроенная техника;Аксессуары;;;код 601001907;;;;;;;;;;;
TEKA;Встроенная техника;Аксессуары;;;код 86823;;;;;;;;;;;
TEKA;Встроенная техника;Аксессуары;;;Набор  DE,DB1,DBE,DM;;;;;;;;;;;
TEKA;Встроенная техника;Аксессуары;;;Набор 1/B DR 90;;;;;;;;;;;
TEKA;Встроенная техника;Аксессуары;;;Набор DX ISLA VR02;;;;;;;;;;;
TEKA;Встроенная техника;Аксессуары;;;Набор ND,CL,NC,DT,DS,DG,DG1,DH,DH1;;;;;;;;;;;
TEKA;Встроенная техника;Вытяжка;Встроенная;;GFH 55;10;;;;;;;;;;
TEKA;Встроенная техника;Вытяжка;Встроенная;;GFH 73;10;;;;;;;;;;
TEKA;Встроенная техника;Вытяжка;Встроенная;;GFG 2 40446751;10;;;;;;;;;;
TEKA;Встроенная техника;Вытяжка;Купольная;;DBB 60 белый;10;;;;;;;;;;
